,Unnamed: 0,cust_id,activated_date,last_payment_date,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,fraud,Year_ad,Month,activated_datec,last_payment_datec,cash/credit_limit,Year_lpd
1706,1707,C11762,2019-11-29,2020-10-16,1232.292951,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.666667,28,0,4500.0,6050.8653030000005,348.943877,0.083333,12,0,2019.0,11.0,2019-11,2020-10-16,,2020.0
1707,1708,C11763,2019-11-29,2020-05-01,279.253475,1.0,3243.86,3002.52,241.34,0.0,1.0,0.666667,0.916667,0.0,0,33,8500.0,3105.312146,192.56184199999998,1.0,12,0,2019.0,11.0,2019-11,2020-05-01,0.0,2020.0
1708,1709,C11764,2019-11-29,2020-06-12,2369.91046,1.0,916.22,716.4,199.82,0.0,1.0,1.0,0.083333,0.0,0,26,6500.0,795.94344,752.616787,0.0,12,0,2019.0,11.0,2019-11,2020-06-12,0.0,2020.0
1709,1710,C11765,2019-11-29,2020-10-20,1917.4411260000002,0.909091,12617.19,76.19,12541.0,0.0,0.333333,0.166667,0.166667,0.0,0,5,15000.0,13733.557830000002,336.823302,0.428571,12,0,2019.0,11.0,2019-11,2020-10-20,0.0,2020.0
1710,1711,C11766,2019-11-29,2020-10-27,7445.228843000001,1.0,1023.29,0.0,1023.29,16323.642430000002,1.0,0.0,1.0,0.833333,43,31,11500.0,11320.007459999999,2739.343539,0.083333,12,1,2019.0,11.0,2019-11,2020-10-27,1.4194471678260872,2020.0
1711,1712,C11767,2019-11-29,2020-04-25,193.56576299999998,1.0,1821.52,0.0,1821.52,0.0,1.0,0.0,1.0,0.0,0,29,3000.0,1543.2100169999999,183.380543,0.5,12,0,2019.0,11.0,2019-11,2020-04-25,0.0,2020.0
1712,1713,C11768,2019-11-29,2020-05-31,3013.590493,1.0,0.0,0.0,0.0,341.36087599999996,0.0,0.0,0.0,0.583333,7,0,3000.0,750.160714,1329.881951,0.0,12,0,2019.0,11.0,2019-11,2020-05-31,0.11378695866666666,2020.0
1713,1714,C11769,2019-11-29,2020-09-15,92.40606899999999,0.727273,0.0,0.0,0.0,683.253783,0.0,0.0,0.0,0.083333,1,0,3500.0,1044.949836,41.026459,0.166667,12,0,2019.0,11.0,2019-11,2020-09-15,0.19521536657142857,2020.0
1714,1715,C11770,2019-11-29,2020-09-18,2472.874609,1.0,2052.74,730.94,1321.8,3251.021027,1.0,0.416667,1.0,0.25,10,30,6500.0,9076.561131999999,635.401109,0.083333,12,0,2019.0,11.0,2019-11,2020-09-18,0.500157081076923,2020.0
1715,1716,C11771,2019-11-29,2020-09-29,154.439292,1.0,1047.94,440.0,607.94,0.0,0.75,0.083333,0.583333,0.0,0,17,6000.0,1032.0899650000001,173.484575,0.333333,12,0,2019.0,11.0,2019-11,2020-09-29,0.0,2020.0
1716,1717,C11773,2019-11-29,2020-07-17,269.911748,1.0,1348.44,1259.44,89.0,298.49130499999995,1.0,1.0,0.416667,0.25,4,44,500.0,1258.023851,250.28327599999997,0.0,12,0,2019.0,11.0,2019-11,2020-07-17,0.5969826099999999,2020.0
1717,1718,C11774,2019-11-29,2020-05-18,146.04887,0.909091,3256.15,3256.15,0.0,0.0,0.916667,0.916667,0.0,0.0,0,22,6500.0,3498.681846,74.878694,0.25,12,0,2019.0,11.0,2019-11,2020-05-18,0.0,2020.0
1718,1719,C11775,2019-11-29,2020-10-24,2779.8334219999997,1.0,0.0,0.0,0.0,1492.253356,0.0,0.0,0.0,0.727273,14,0,3000.0,1708.4849190000002,1285.667565,0.0,11,0,2019.0,11.0,2019-11,2020-10-24,0.4974177853333333,2020.0
1719,1720,C11776,2019-11-29,2020-08-24,161.792222,1.0,2883.58,1933.56,950.02,0.0,1.0,1.0,0.166667,0.0,0,20,2000.0,3051.442623,185.380301,0.75,12,0,2019.0,11.0,2019-11,2020-08-24,0.0,2020.0
1720,1721,C11777,2019-11-29,2020-09-21,5239.120768,1.0,1823.23,1823.23,0.0,0.0,0.75,0.75,0.0,0.0,0,14,5750.0,2107.740768,2658.139243,0.0,12,0,2019.0,11.0,2019-11,2020-09-21,0.0,2020.0
1721,1722,C11778,2019-11-29,2020-11-01,2288.0148440000003,1.0,1753.46,1753.46,0.0,0.0,1.0,1.0,0.0,0.0,0,50,2500.0,989.9997390000001,1121.296235,0.0,12,0,2019.0,11.0,2019-11,2020-11-01,0.0,2020.0
1722,1723,C11779,2019-11-29,2020-05-05,1526.707241,1.0,484.47,0.0,484.47,402.906235,0.75,0.0,0.666667,0.333333,11,9,1500.0,1086.417545,1818.1480350000002,0.0,12,0,2019.0,11.0,2019-11,2020-05-05,0.26860415666666665,2020.0
1723,1724,C11780,2019-11-29,2020-04-26,52.598282999999995,1.0,517.83,0.0,517.83,0.0,1.0,0.0,1.0,0.0,0,55,6500.0,600.096058,163.367227,1.0,12,0,2019.0,11.0,2019-11,2020-04-26,0.0,2020.0
1724,1725,C11781,2019-11-29,2020-10-25,981.886157,1.0,0.0,0.0,0.0,473.430801,0.0,0.0,0.0,0.083333,3,0,3500.0,768.398403,239.523143,0.0,12,0,2019.0,11.0,2019-11,2020-10-25,0.13526594314285714,2020.0
1725,1726,C11782,2019-11-29,2020-06-02,14.891634,0.22222199999999998,0.0,0.0,0.0,116.193463,0.0,0.0,0.0,0.11111099999999999,1,0,3000.0,0.0,,0.0,9,0,2019.0,11.0,2019-11,2020-06-02,0.03873115433333333,2020.0
1726,1727,C11784,2019-11-29,2020-07-05,5.270593,0.181818,69.57,69.57,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,4000.0,411.825987,83.449559,0.0,12,0,2019.0,11.0,2019-11,2020-07-05,0.0,2020.0
1727,1728,C11785,2019-11-29,2020-10-20,314.675322,1.0,1310.9,838.76,472.14,0.0,1.0,0.916667,1.0,0.0,0,35,10000.0,1425.2566,203.356235,0.0,12,0,2019.0,11.0,2019-11,2020-10-20,0.0,2020.0
1728,1729,C11786,2019-11-29,2020-06-10,467.244925,1.0,4001.7,1769.36,2232.34,0.0,1.0,0.583333,1.0,0.0,0,109,16000.0,2259.241805,183.138427,0.181818,12,0,2019.0,11.0,2019-11,2020-06-10,0.0,2020.0
1729,1730,C11787,2019-11-29,2020-07-08,304.945628,1.0,2788.81,2788.81,0.0,266.38309100000004,0.727273,0.727273,0.0,0.090909,6,22,4000.0,2803.353036,130.626533,0.714286,11,0,2019.0,11.0,2019-11,2020-07-08,0.06659577275,2020.0
1730,1731,C11788,2019-11-29,2020-07-05,1271.429631,1.0,0.0,0.0,0.0,678.525863,0.0,0.0,0.0,0.25,3,0,1500.0,526.9100530000001,416.325411,0.0,12,0,2019.0,11.0,2019-11,2020-07-05,0.4523505753333333,2020.0
1731,1732,C11789,2019-11-29,2020-06-26,97.38932700000001,1.0,60.0,60.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,12500.0,453.421982,204.88001,0.0,12,0,2019.0,11.0,2019-11,2020-06-26,0.0,2020.0
1732,1733,C11790,2019-11-29,2020-05-15,1597.521193,1.0,211.07,0.0,211.07,994.167915,0.5,0.0,0.416667,0.083333,1,6,5000.0,3187.854069,665.357143,0.0,12,0,2019.0,11.0,2019-11,2020-05-15,0.198833583,2020.0
1733,1734,C11791,2019-11-29,2020-10-19,10.118033,0.1,0.0,0.0,0.0,197.521871,0.0,0.0,0.0,0.1,1,0,1500.0,648.301187,148.644436,0.0,10,0,2019.0,11.0,2019-11,2020-10-19,0.13168124733333333,2020.0
1734,1735,C11792,2019-11-29,2020-06-24,103.629108,1.0,1106.62,866.22,240.4,0.0,1.0,0.416667,1.0,0.0,0,25,6000.0,1343.8936529999999,159.496615,0.545455,12,0,2019.0,11.0,2019-11,2020-06-24,0.0,2020.0
1735,1736,C11794,2019-11-29,2020-09-14,993.027484,1.0,0.0,0.0,0.0,1586.6122560000001,0.0,0.0,0.0,0.333333,19,0,1200.0,2185.3774559999997,444.68423499999994,0.090909,12,0,2019.0,11.0,2019-11,2020-09-14,1.32217688,2020.0
1736,1737,C11795,2019-11-29,2020-05-14,4226.501257,1.0,4900.0,4900.0,0.0,980.8795539999999,0.166667,0.166667,0.0,0.083333,1,7,10500.0,615.4509019999999,1637.6290060000001,0.0,12,0,2019.0,11.0,2019-11,2020-05-14,0.09341710038095237,2020.0
1737,1738,C11796,2019-11-29,2020-08-10,1118.086877,1.0,128.8,0.0,128.8,0.0,0.166667,0.0,0.166667,0.0,0,2,1200.0,277.766526,436.577474,0.0,12,0,2019.0,11.0,2019-11,2020-08-10,0.0,2020.0
1738,1739,C11797,2019-11-29,2020-10-25,555.1310269999999,1.0,1586.45,1111.6,474.85,0.0,1.0,0.416667,1.0,0.0,0,51,5500.0,3219.285764,244.62454900000003,0.416667,12,0,2019.0,11.0,2019-11,2020-10-25,0.0,2020.0
1739,1740,C11798,2019-11-30,2020-08-03,1133.572488,1.0,4063.49,2807.0,1256.49,391.73075,1.0,0.75,1.0,0.083333,1,44,1600.0,4936.506976,284.02401499999996,0.083333,12,0,2019.0,11.0,2019-11,2020-08-03,0.24483171875,2020.0
1740,1741,C11799,2019-11-30,2020-07-25,3646.0446100000004,1.0,0.0,0.0,0.0,949.437186,0.0,0.0,0.0,0.25,4,0,8000.0,975.508088,897.29515,0.0,12,0,2019.0,11.0,2019-11,2020-07-25,0.11867964825,2020.0
1741,1742,C11800,2019-11-30,2020-10-12,3790.9146630000005,1.0,2655.68,1607.63,1048.05,6263.883768,0.833333,0.333333,1.0,0.5,11,111,8300.0,6173.165264,1192.462873,0.083333,12,0,2019.0,11.0,2019-11,2020-10-12,0.7546847913253012,2020.0
1742,1743,C11801,2019-11-30,2020-04-25,340.082231,1.0,3177.21,430.0,2747.21,0.0,0.833333,0.083333,0.666667,0.0,0,19,7500.0,2658.629277,141.256176,0.333333,12,0,2019.0,11.0,2019-11,2020-04-25,0.0,2020.0
1743,1744,C11802,2019-11-30,2020-05-24,11.249863000000001,0.636364,137.84,137.84,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,10000.0,234.444295,101.41869799999999,0.166667,12,0,2019.0,11.0,2019-11,2020-05-24,0.0,2020.0
1744,1745,C11803,2019-11-30,2020-05-14,108.548004,1.0,1099.19,885.97,213.22,0.0,1.0,0.583333,0.916667,0.0,0,25,4000.0,1181.3164689999999,174.47706100000002,0.583333,12,0,2019.0,11.0,2019-11,2020-05-14,0.0,2020.0
1745,1746,C11804,2019-11-30,2020-08-19,601.68828,0.8,1358.2,468.33,889.87,0.0,0.8,0.2,0.7,0.0,0,26,1500.0,310.912113,157.872552,0.0,10,0,2019.0,11.0,2019-11,2020-08-19,0.0,2020.0
1746,1747,C11805,2019-11-30,2020-07-06,2529.016337,1.0,1040.74,0.0,1040.74,0.0,1.0,0.0,1.0,0.0,0,28,2500.0,1746.0185370000002,2996.0089350000003,0.0,12,0,2019.0,11.0,2019-11,2020-07-06,0.0,2020.0
1747,1748,C11806,2019-11-30,2020-08-05,306.90901,1.0,2768.93,1281.14,1487.79,0.0,1.0,0.25,0.916667,0.0,0,23,10500.0,2605.175646,174.261548,0.5,12,0,2019.0,11.0,2019-11,2020-08-05,0.0,2020.0
1748,1749,C11807,2019-11-30,2020-04-23,14.203160999999998,0.454545,117.0,0.0,117.0,0.0,0.333333,0.0,0.25,0.0,0,4,7950.0,346.311752,164.071552,0.666667,12,0,2019.0,11.0,2019-11,2020-04-23,0.0,2020.0
1749,1750,C11808,2019-11-30,2020-07-07,3387.9395600000003,1.0,391.14,0.0,391.14,987.378841,1.0,0.0,1.0,0.083333,1,15,7000.0,889.8643199999999,1566.969659,0.0,12,0,2019.0,11.0,2019-11,2020-07-07,0.14105412014285715,2020.0
1750,1751,C11809,2019-11-30,2020-04-26,26.247988,0.090909,0.0,0.0,0.0,2861.967408,0.0,0.0,0.0,0.083333,1,0,3000.0,0.0,,0.0,12,0,2019.0,11.0,2019-11,2020-04-26,0.953989136,2020.0
1751,1752,C11810,2019-11-30,2020-05-31,3961.649658,1.0,2280.0,0.0,2280.0,0.0,1.0,0.0,1.0,0.0,0,12,4500.0,2216.561982,2469.5890719999998,0.0,12,0,2019.0,11.0,2019-11,2020-05-31,0.0,2020.0
1752,1753,C11811,2019-11-30,2020-05-01,121.388989,0.545455,783.83,683.93,99.9,315.342982,0.416667,0.166667,0.333333,0.166667,3,7,7000.0,1778.9006980000001,177.969765,1.0,12,0,2019.0,11.0,2019-11,2020-05-01,0.04504899742857143,2020.0
1753,1754,C11813,2019-11-30,2020-07-06,354.52749900000003,1.0,3751.42,1201.42,2550.0,0.0,1.0,0.416667,1.0,0.0,0,62,9000.0,4001.942901,167.998751,1.0,12,0,2019.0,11.0,2019-11,2020-07-06,0.0,2020.0
1754,1755,C11814,2019-11-30,2020-10-07,912.36003,1.0,10709.17,9689.36,1019.81,0.0,1.0,1.0,1.0,0.0,0,49,15000.0,11381.63396,299.249818,1.0,12,0,2019.0,11.0,2019-11,2020-10-07,0.0,2020.0
1755,1756,C11815,2019-11-30,2020-07-05,5337.987139,1.0,2545.37,0.0,2545.37,994.391034,1.0,0.0,1.0,0.083333,1,21,13500.0,1663.976007,1229.779536,0.0,12,0,2019.0,11.0,2019-11,2020-07-05,0.07365859511111111,2020.0
1756,1757,C11816,2019-11-30,2020-08-22,4210.323012,1.0,1210.31,139.02,1071.29,1817.3215149999999,1.0,1.0,1.0,0.166667,2,52,7500.0,8138.429479,1070.026829,0.083333,12,0,2019.0,11.0,2019-11,2020-08-22,0.24230953533333333,2020.0
1757,1758,C11817,2019-11-30,2020-06-06,890.275144,0.545455,435.14,435.14,0.0,0.0,0.166667,0.166667,0.0,0.0,0,7,1800.0,3334.754054,1102.402301,0.0,12,0,2019.0,11.0,2019-11,2020-06-06,0.0,2020.0
1758,1759,C11818,2019-11-30,2020-07-15,1740.169093,1.0,276.72,0.0,276.72,0.0,1.0,0.0,1.0,0.0,0,15,1800.0,667.764492,601.656779,0.0,12,0,2019.0,11.0,2019-11,2020-07-15,0.0,2020.0
1759,1760,C11819,2019-11-30,2020-10-18,5383.084424000001,1.0,9736.61,3684.52,6052.09,2965.656802,1.0,0.416667,1.0,0.25,7,135,9000.0,15824.735869999999,3364.0212479999996,0.083333,12,1,2019.0,11.0,2019-11,2020-10-18,0.32951742244444443,2020.0
1760,1761,C11820,2019-11-30,2020-05-08,4603.402061,1.0,0.0,0.0,0.0,7665.092756,0.0,0.0,0.0,0.916667,21,0,14000.0,9874.465723000001,1168.0061759999999,0.083333,12,0,2019.0,11.0,2019-11,2020-05-08,0.5475066254285714,2020.0
1761,1762,C11821,2019-11-30,2020-09-27,18.150347,0.454545,119.8,0.0,119.8,0.0,0.333333,0.0,0.25,0.0,0,4,4500.0,297.276499,143.80836299999999,0.333333,12,0,2019.0,11.0,2019-11,2020-09-27,0.0,2020.0
1762,1763,C11822,2019-11-30,2020-06-25,2833.613641,1.0,1387.52,526.12,861.4,1442.587409,1.0,0.25,0.75,0.166667,5,20,3000.0,1564.459934,2019.0192789999999,0.0,12,0,2019.0,11.0,2019-11,2020-06-25,0.4808624696666667,2020.0
1763,1764,C11823,2019-11-30,2020-08-08,1547.714145,1.0,2476.31,804.4,1671.91,0.0,1.0,0.416667,1.0,0.0,0,82,3500.0,4061.4898700000003,333.50034,0.0,12,0,2019.0,11.0,2019-11,2020-08-08,0.0,2020.0
1764,1765,C11824,2019-12-01,2020-05-16,144.346693,1.0,1976.32,859.79,1116.53,0.0,1.0,0.25,0.916667,0.0,0,28,4500.0,1828.1169149999998,166.497851,0.583333,12,0,2019.0,12.0,2019-12,2020-05-16,0.0,2020.0
1765,1766,C11825,,2020-09-21,1377.8125380000001,1.0,14300.98,10394.67,3906.31,0.0,1.0,0.916667,0.916667,0.0,0,55,18000.0,13535.676969999999,352.09084900000005,1.0,12,0,,,,2020-09-21,0.0,2020.0
1766,1767,C11826,2019-12-01,2020-08-09,926.341558,0.909091,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,1293.650192,9957.742740000002,0.0,12,0,2019.0,12.0,2019-12,2020-08-09,0.0,2020.0
1767,1768,C11827,2019-12-01,2020-09-07,10822.05811,1.0,4850.35,2847.8,2002.55,0.0,1.0,0.916667,1.0,0.0,0,208,15500.0,2740.09442,2621.071099,0.0,12,0,2019.0,12.0,2019-12,2020-09-07,0.0,2020.0
1768,1769,C11828,2019-12-01,2020-09-11,1238.932482,1.0,280.09,69.0,211.09,0.0,0.916667,0.083333,0.916667,0.0,0,12,1500.0,1575.4571640000001,6422.472544,0.0,12,0,2019.0,12.0,2019-12,2020-09-11,0.0,2020.0
1769,1770,C11829,2019-12-01,2020-08-28,5681.962807,1.0,523.19,340.19,183.0,1116.370312,0.666667,0.166667,0.416667,0.25,4,8,11500.0,2167.8225260000004,1433.734576,0.0,12,0,2019.0,12.0,2019-12,2020-08-28,0.09707567930434782,2020.0
1770,1771,C11830,2019-12-01,2020-07-16,1269.019947,0.818182,445.46,0.0,445.46,0.0,1.0,0.0,1.0,0.0,0,13,2600.0,2875.9997280000002,489.750966,0.0,12,0,2019.0,12.0,2019-12,2020-07-16,0.0,2020.0
1771,1772,C11831,2019-12-01,2020-10-19,1592.48626,1.0,1449.48,460.0,989.48,0.0,1.0,0.333333,1.0,0.0,0,19,10500.0,1695.90191,419.78452699999997,0.0,12,0,2019.0,12.0,2019-12,2020-10-19,0.0,2020.0
1772,1773,C11832,2019-12-01,2020-08-24,9502.256762,1.0,2776.09,1424.05,1352.04,0.0,0.916667,0.583333,0.916667,0.0,0,36,10500.0,4177.324826,4264.641552,0.0,12,0,2019.0,12.0,2019-12,2020-08-24,0.0,2020.0
1773,1774,C11833,2019-12-01,2020-06-22,57.416261999999996,1.0,685.0,0.0,685.0,0.0,1.0,0.0,0.916667,0.0,0,12,1200.0,559.8139639999999,198.618741,0.333333,12,0,2019.0,12.0,2019-12,2020-06-22,0.0,2020.0
1774,1775,C11834,2019-12-01,2020-10-11,2303.9562339999998,0.8888889999999999,0.0,0.0,0.0,5585.815801,0.0,0.0,0.0,0.777778,21,0,6000.0,331.450159,443.57704,0.0,9,0,2019.0,12.0,2019-12,2020-10-11,0.9309693001666666,2020.0
1775,1776,C11835,2019-12-01,2020-10-08,2286.9003,0.909091,4536.48,3275.0,1261.48,0.0,1.0,0.333333,1.0,0.0,0,37,4000.0,5981.014712,1542.926815,0.0,12,0,2019.0,12.0,2019-12,2020-10-08,0.0,2020.0
1776,1777,C11836,2019-12-01,2020-08-03,1058.369265,1.0,0.0,0.0,0.0,1353.576787,0.0,0.0,0.0,0.25,4,0,1500.0,1381.061656,266.359712,0.0,12,0,2019.0,12.0,2019-12,2020-08-03,0.9023845246666666,2020.0
1777,1778,C11837,2019-12-01,2020-09-13,4803.122987,1.0,0.0,0.0,0.0,1692.5207030000001,0.0,0.0,0.0,0.416667,6,0,8500.0,1089.772516,1564.04788,0.0,12,0,2019.0,12.0,2019-12,2020-09-13,0.19912008270588236,2020.0
1778,1779,C11838,2019-12-01,2020-05-23,6836.552992,1.0,0.0,0.0,0.0,11405.73425,0.0,0.0,0.0,1.0,42,0,10000.0,6834.695342,2716.326216,0.0,12,0,2019.0,12.0,2019-12,2020-05-23,1.140573425,2020.0
1779,1780,C11839,2019-12-01,2020-04-24,3.122949,0.545455,0.0,0.0,0.0,317.505521,0.0,0.0,0.0,0.166667,2,0,2500.0,559.4998889999999,56.150133,0.25,12,0,2019.0,12.0,2019-12,2020-04-24,0.12700220839999998,2020.0
1780,1781,C11840,2019-12-01,2020-11-03,1053.639683,1.0,1027.01,1002.8,24.21,314.032321,0.583333,0.25,0.25,0.083333,3,8,2200.0,1181.14154,225.34816600000002,0.0,12,0,2019.0,12.0,2019-12,2020-11-03,0.1427419640909091,2020.0
1781,1782,C11841,2019-12-01,2020-05-07,11734.26656,1.0,1528.12,0.0,1528.12,5187.2585579999995,1.0,0.0,0.916667,0.583333,13,38,15500.0,3624.2314229999997,4804.430447,0.0,12,0,2019.0,12.0,2019-12,2020-05-07,0.3346618424516129,2020.0
1782,1783,C11842,2019-12-01,2020-08-20,80.55139,0.909091,2132.7,914.0,1218.7,0.0,1.0,1.0,1.0,0.0,0,38,10000.0,1731.530778,129.508802,0.545455,12,0,2019.0,12.0,2019-12,2020-08-20,0.0,2020.0
1783,1784,C11843,2019-12-01,2020-06-30,1308.786637,1.0,0.0,0.0,0.0,99.670323,0.0,0.0,0.0,0.166667,2,0,1500.0,528.262752,344.758313,0.0,12,0,2019.0,12.0,2019-12,2020-06-30,0.066446882,2020.0
1784,1785,C11844,2019-12-01,2020-06-24,6224.464489,1.0,4439.11,3884.1,555.01,0.0,0.833333,0.5,0.75,0.0,0,59,6500.0,2546.344149,4299.471274,0.0,12,0,2019.0,12.0,2019-12,2020-06-24,0.0,2020.0
1785,1786,C11845,2019-12-01,2020-10-21,874.203747,1.0,232.8,232.8,0.0,331.57572000000005,0.25,0.25,0.0,0.083333,1,5,3000.0,1473.641228,328.114324,0.083333,12,0,2019.0,12.0,2019-12,2020-10-21,0.11052524000000001,2020.0
1786,1787,C11846,2019-12-01,2020-07-20,1329.443468,1.0,0.0,0.0,0.0,1024.3514289999998,0.0,0.0,0.0,0.166667,2,0,1800.0,684.599962,311.075432,0.0,12,0,2019.0,12.0,2019-12,2020-07-20,0.5690841272222221,2020.0
1787,1788,C11847,2019-12-01,2020-10-05,4372.395867,1.0,569.91,569.91,0.0,520.8446730000001,0.272727,0.272727,0.0,0.272727,9,5,4500.0,1345.099869,3937.4651409999997,0.0,11,0,2019.0,12.0,2019-12,2020-10-05,0.11574326066666668,2020.0
1788,1789,C11848,2019-12-01,2020-08-20,4473.4395810000005,1.0,656.2,656.2,0.0,117.482021,1.0,1.0,0.0,0.083333,1,12,4500.0,1481.910221,1496.9787039999999,0.0,12,0,2019.0,12.0,2019-12,2020-08-20,0.02610711577777778,2020.0
1789,1790,C11849,2019-12-01,2020-09-19,1127.607606,1.0,0.0,0.0,0.0,271.093275,0.0,0.0,0.0,0.083333,1,0,8500.0,662.3873309999999,260.277533,0.0,12,0,2019.0,12.0,2019-12,2020-09-19,0.031893326470588235,2020.0
1790,1791,C11850,2019-12-01,2020-07-20,1194.651852,1.0,322.29,0.0,322.29,0.0,0.916667,0.0,0.833333,0.0,0,13,1200.0,482.35554800000006,946.189043,0.0,12,0,2019.0,12.0,2019-12,2020-07-20,0.0,2020.0
1791,1792,C11851,2019-12-01,2020-06-16,291.991838,1.0,2971.56,1671.6,1299.96,0.0,0.916667,0.333333,0.833333,0.0,0,31,13500.0,2238.594868,171.648662,1.0,12,0,2019.0,12.0,2019-12,2020-06-16,0.0,2020.0
1792,1793,C11852,2019-12-01,2020-06-10,2929.7479829999997,1.0,376.04,222.0,154.04,0.0,0.5,0.083333,0.5,0.0,0,8,3000.0,1037.958748,1405.916655,0.0,12,0,2019.0,12.0,2019-12,2020-06-10,0.0,2020.0
1793,1794,C11853,2019-12-01,2020-08-05,16.005542000000002,0.272727,151.33,151.33,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,5000.0,450.83685,132.752406,0.5,12,0,2019.0,12.0,2019-12,2020-08-05,0.0,2020.0
1794,1795,C11854,2019-12-01,2020-09-18,6937.806466,1.0,339.75,0.0,339.75,0.0,0.25,0.0,0.25,0.0,0,3,10500.0,2163.154746,3228.084937,0.0,12,0,2019.0,12.0,2019-12,2020-09-18,0.0,2020.0
1795,1796,C11855,2019-12-01,2020-07-28,7888.028118000001,1.0,0.0,0.0,0.0,1282.985376,0.0,0.0,0.0,0.333333,7,0,12000.0,1685.554741,2145.585863,0.0,12,0,2019.0,12.0,2019-12,2020-07-28,0.10691544800000001,2020.0
1796,1797,C11856,2019-12-01,2020-07-24,1020.292184,1.0,1788.1,921.1,867.0,0.0,0.833333,0.25,0.833333,0.0,0,22,1500.0,492.18472199999997,745.734369,0.0,12,0,2019.0,12.0,2019-12,2020-07-24,0.0,2020.0
1797,1798,C11857,2019-12-01,2020-07-17,4751.924842,1.0,1394.93,576.13,818.8,0.0,1.0,0.333333,1.0,0.0,0,37,5000.0,2635.439016,4247.4644100000005,0.0,12,0,2019.0,12.0,2019-12,2020-07-17,0.0,2020.0
1798,1799,C11858,2019-12-01,2020-06-15,2270.955171,1.0,25.26,25.26,0.0,452.80365700000004,0.083333,0.083333,0.0,0.25,3,1,3100.0,503.196519,815.400611,0.0,12,0,2019.0,12.0,2019-12,2020-06-15,0.14606569580645162,2020.0
1799,1800,C11859,2019-12-01,2020-05-20,2377.7592449999997,1.0,0.0,0.0,0.0,943.90775,0.0,0.0,0.0,0.416667,6,0,6500.0,4119.519203,955.260042,0.0,12,0,2019.0,12.0,2019-12,2020-05-20,0.1452165769230769,2020.0
1800,1801,C11860,2019-12-01,2020-04-29,1473.902933,1.0,0.0,0.0,0.0,163.855122,0.0,0.0,0.0,0.333333,4,0,1500.0,340.239419,,0.0,12,0,2019.0,12.0,2019-12,2020-04-29,0.109236748,2020.0
1801,1802,C11861,2019-12-02,2020-07-06,6853.020124,1.0,0.0,0.0,0.0,2529.9015870000003,0.0,0.0,0.0,0.5,9,0,7500.0,1863.4044420000002,2228.5160920000003,0.0,12,0,2019.0,12.0,2019-12,2020-07-06,0.33732021160000003,2020.0
1802,1803,C11862,2019-12-02,2020-06-19,1527.644591,1.0,0.0,0.0,0.0,210.417767,0.0,0.0,0.0,0.166667,3,0,1700.0,540.4061469999999,508.66888099999994,0.0,12,0,2019.0,12.0,2019-12,2020-06-19,0.12377515705882353,2020.0
1803,1804,C11863,2019-12-02,2020-05-21,1611.475175,1.0,807.72,0.0,807.72,0.0,1.0,0.0,1.0,0.0,0,36,1500.0,1019.4548189999999,2134.562981,0.0,12,0,2019.0,12.0,2019-12,2020-05-21,0.0,2020.0
1804,1805,C11864,2019-12-02,2020-08-30,344.591662,0.363636,519.0,519.0,0.0,2865.942873,0.083333,0.083333,0.0,0.166667,6,1,4000.0,663.651176,69.24172800000001,0.0,12,0,2019.0,12.0,2019-12,2020-08-30,0.71648571825,2020.0
1805,1806,C11865,2019-12-02,2020-10-07,2021.641161,1.0,363.18,363.18,0.0,0.0,1.0,1.0,0.0,0.0,0,13,2000.0,704.24077,795.859808,0.0,12,0,2019.0,12.0,2019-12,2020-10-07,0.0,2020.0
1806,1807,C11866,2019-12-02,2020-09-18,102.228073,1.0,1074.29,249.21,825.08,0.0,1.0,0.166667,1.0,0.0,0,21,5000.0,1075.3176429999999,188.241729,0.083333,12,0,2019.0,12.0,2019-12,2020-09-18,0.0,2020.0
1807,1808,C11867,2019-12-02,2020-06-22,1407.26415,0.909091,151.64,151.64,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,1500.0,337.890842,337.424016,0.0,11,0,2019.0,12.0,2019-12,2020-06-22,0.0,2020.0
1808,1809,C11868,2019-12-02,2020-05-13,2158.419812,1.0,154.53,115.8,38.73,879.540473,0.375,0.25,0.375,0.25,8,8,2500.0,664.1121929999999,459.98082400000004,0.0,8,0,2019.0,12.0,2019-12,2020-05-13,0.3518161892,2020.0
1809,1810,C11869,2019-12-02,2020-08-10,1492.4333960000001,1.0,99.75,34.32,65.43,0.0,0.083333,0.083333,0.083333,0.0,0,3,6000.0,2224.187609,382.929831,0.083333,12,0,2019.0,12.0,2019-12,2020-08-10,0.0,2020.0
1810,1811,C11870,2019-12-02,2020-10-26,5193.661885,1.0,0.0,0.0,0.0,1682.146822,0.0,0.0,0.0,0.583333,9,0,5500.0,2422.095104,2233.338791,0.0,12,0,2019.0,12.0,2019-12,2020-10-26,0.30584487672727273,2020.0
